city,country,country_code,year,lat,lon,mean_brightness,median_brightness,max_brightness,pixel_count,population,gdp_per_capita_eur,population_density,road_length_total_km,motorway_length_km,road_density_km_per_km2,street_lamp_count,building_count,building_area_km2,landuse_residential_km2,landuse_commercial_km2,landuse_industrial_km2,landuse_retail_km2,park_area_km2,forest_area_km2,water_area_km2,nature_reserve_area_km2,green_area_total_km2,built_up_fraction,green_fraction,log_mean_brightness,log_population,log_gdp_per_capita,log_building_count,brightness_yoy,brightness_cagr,brightness_per_capita
Hamburg,Germany,DE,2014,53.5511,9.9937,6.159759538946834,1.4060229020855683,181.25624084472656,13453,1746342.0,62300.0,2615.6,17480.33,711.23,8.917,27127,543074.0,50.887,457.1132,41.6739,64.438,9.3715,35.5766,416.1899,104.7399,259.1945,710.961,0.0849,0.3627,1.968476396462628,14.373033872489088,11.039716704775545,13.20500271092513,-0.06395734945801035,0.0012987528203378673,3.5272355237100373e-06
Hamburg,Germany,DE,2015,53.5511,9.9937,6.219166811456463,1.407347310010965,174.11900329589844,13453,1762791.0,64400.0,2615.6,17480.33,711.23,8.917,27127,543074.0,50.887,457.1132,41.6739,64.438,9.3715,35.5766,416.1899,104.7399,259.1945,710.961,0.0849,0.3627,1.9767395461703519,14.382408906422981,11.072868912092446,13.20500271092513,0.009644414223316744,0.0012987528203378673,3.5280227840149306e-06
Hamburg,Germany,DE,2016,53.5511,9.9937,6.181838714302784,1.4084414362142263,178.6501922607422,13453,1787408.0,65000.0,2615.6,17480.33,711.23,8.917,27127,543074.0,50.887,457.1132,41.6739,64.438,9.3715,35.5766,416.1899,104.7399,259.1945,710.961,0.0849,0.3627,1.9715554386181164,14.396277083694281,11.082142548877775,13.20500271092513,-0.006002105794126078,0.0012987528203378673,3.458549315155121e-06
Hamburg,Germany,DE,2017,53.5511,9.9937,6.01177119971223,2.4374776421345947,145.80368041992188,13453,1810438.0,68100.0,2615.6,17480.33,711.23,8.917,27127,543074.0,50.887,457.1132,41.6739,64.438,9.3715,35.5766,416.1899,104.7399,259.1945,710.961,0.0849,0.3627,1.94759033670806,14.409079362917682,11.128732492137603,13.20500271092513,-0.02751083010255062,0.0012987528203378673,3.320616999705171e-06
Hamburg,Germany,DE,2018,53.5511,9.9937,6.814699957399999,2.4528477456393074,176.9530487060547,13453,1830584.0,69300.0,2615.6,17480.33,711.23,8.917,27127,543074.0,50.887,457.1132,41.6739,64.438,9.3715,35.5766,416.1899,104.7399,259.1945,710.961,0.0849,0.3627,2.056006569969417,14.420145599590894,11.146200185177994,13.20500271092513,0.13355943381980406,0.0012987528203378673,3.7226917515940265e-06
Hamburg,Germany,DE,2019,53.5511,9.9937,6.534265128866795,2.8147261231804475,424.888427734375,13453,1841179.0,72400.0,2615.6,17480.33,711.23,8.917,27127,543074.0,50.887,457.1132,41.6739,64.438,9.3715,35.5766,416.1899,104.7399,259.1945,710.961,0.0849,0.3627,2.019461299633777,14.425916685255139,11.189961578373808,13.20500271092513,-0.041151456452412694,0.0012987528203378673,3.548957015513861e-06
Hamburg,Germany,DE,2020,53.5511,9.9937,6.552644369498858,2.448604843746867,185.8454437255859,13453,1847253.0,69200.0,2615.6,17480.33,711.23,8.917,27127,543074.0,50.887,457.1132,41.6739,64.438,9.3715,35.5766,416.1899,104.7399,259.1945,710.961,0.0849,0.3627,2.0218977495542982,14.429210228685305,11.144756141605761,13.20500271092513,0.0028127479172628256,0.0012987528203378673,3.5472370971918075e-06
Hamburg,Germany,DE,2021,53.5511,9.9937,6.769890179852461,2.4433747270580217,204.21334838867188,13453,1852478.0,77000.0,2615.6,17480.33,711.23,8.917,27127,543074.0,50.887,457.1132,41.6739,64.438,9.3715,35.5766,416.1899,104.7399,259.1945,710.961,0.0849,0.3627,2.05025603041255,14.432034760238405,11.251560700835821,13.20500271092513,0.03315391437460513,0.0012987528203378673,3.654505035877598e-06
Hamburg,Germany,DE,2022,53.5511,9.9937,6.552213568859738,2.445986108460954,162.80702209472656,13453,1853935.0,87000.0,2615.6,17480.33,711.23,8.917,27127,543074.0,50.887,457.1132,41.6739,64.438,9.3715,35.5766,416.1899,104.7399,259.1945,710.961,0.0849,0.3627,2.0218407082181935,14.432820965162168,11.37366339763672,13.20500271092513,-0.032153639898109376,0.0012987528203378673,3.5342196834623317e-06
Hamburg,Germany,DE,2023,53.5511,9.9937,6.591630943392372,2.453334891825647,163.0972900390625,13453,1892122.0,84200.0,2615.6,17480.33,711.23,8.917,27127,543074.0,50.887,457.1132,41.6739,64.438,9.3715,35.5766,416.1899,104.7399,259.1945,710.961,0.0849,0.3627,2.027046448876374,14.453209508544683,11.340950200230418,13.20500271092513,0.006015886710404317,0.0012987528203378673,3.4837240639833857e-06
Hamburg,Germany,DE,2024,53.5511,9.9937,6.675265571564809,2.45208706378056,176.3236541748047,13453,1851596.0,,2615.6,17480.33,711.23,8.917,27127,543074.0,50.887,457.1132,41.6739,64.438,9.3715,35.5766,416.1899,104.7399,259.1945,710.961,0.0849,0.3627,2.038002895032901,14.43155852784312,,13.20500271092513,0.012688002239608975,0.0012987528203378673,3.6051414949939453e-06
Helsinki,Finland,FI,2013,60.1699,24.9384,14.695108398080087,2.4652548742705087,213.1481781005859,16060,603968.0,49700.0,194.7,9485.71,675.46,4.8388,57576,202184.0,23.3071,190.1847,9.225,36.3252,5.4758,81.8776,645.3965,37.7274,174.7007,901.9748,0.0379,0.4601,2.7533490968059118,13.311276495381005,10.81376021208472,12.21693839884048,,-0.016739280305801407,2.4330938722051645e-05
Helsinki,Finland,FI,2014,60.1699,24.9384,12.159868210744202,1.4648922805745823,241.34471130371097,16060,612664.0,49500.0,194.7,9485.71,675.46,4.8388,57576,202184.0,23.3071,190.1847,9.225,36.3252,5.4758,81.8776,645.3965,37.7274,174.7007,901.9748,0.0379,0.4601,2.577171911465887,13.32557194066306,10.809727948556782,12.21693839884048,-0.17252272788046352,-0.016739280305801407,1.9847531780460746e-05
Helsinki,Finland,FI,2015,60.1699,24.9384,9.070681609789649,1.4867146778801383,186.6190643310547,16060,620715.0,51000.0,194.7,9485.71,675.46,4.8388,57576,202184.0,23.3071,190.1847,9.225,36.3252,5.4758,81.8776,645.3965,37.7274,174.7007,901.9748,0.0379,0.4601,2.309628391608581,13.338627318373641,10.839580911706463,12.21693839884048,-0.2540477040881918,-0.016739280305801407,1.4613279217981922e-05
Helsinki,Finland,FI,2016,60.1699,24.9384,11.082858998937574,1.45837285077716,197.5645294189453,16060,628208.0,51900.0,194.7,9485.71,675.46,4.8388,57576,202184.0,23.3071,190.1847,9.225,36.3252,5.4758,81.8776,645.3965,37.7274,174.7007,901.9748,0.0379,0.4601,2.4917878366017274,13.350626600803432,10.85707406915398,12.21693839884048,0.22183309653116456,-0.016739280305801407,1.764202143070062e-05
Helsinki,Finland,FI,2017,60.1699,24.9384,11.196962696438286,1.5678682959049937,173.3420867919922,16060,635181.0,53500.0,194.7,9485.71,675.46,4.8388,57576,202184.0,23.3071,190.1847,9.225,36.3252,5.4758,81.8776,645.3965,37.7274,174.7007,901.9748,0.0379,0.4601,2.5011869614353603,13.361665276628903,10.887436932884098,12.21693839884048,0.01029551106908877,-0.016739280305801407,1.762798744993677e-05
Helsinki,Finland,FI,2018,60.1699,24.9384,13.299291160791029,2.461565973142174,219.0518035888672,16060,643272.0,55000.0,194.7,9485.71,675.46,4.8388,57576,202184.0,23.3071,190.1847,9.225,36.3252,5.4758,81.8776,645.3965,37.7274,174.7007,901.9748,0.0379,0.4601,2.660209966861817,13.374322930880554,10.915088464214607,12.21693839884048,0.18775881650668413,-0.016739280305801407,2.0674444342037315e-05
Helsinki,Finland,FI,2019,60.1699,24.9384,12.15829287700878,1.5848738455016165,210.1514434814453,16060,648042.0,56800.0,194.7,9485.71,675.46,4.8388,57576,202184.0,23.3071,190.1847,9.225,36.3252,5.4758,81.8776,645.3965,37.7274,174.7007,901.9748,0.0379,0.4601,2.5770521968906897,13.381710788048837,10.947291604709243,12.21693839884048,-0.08579391713342888,-0.016739280305801407,1.876158162126649e-05
Helsinki,Finland,FI,2020,60.1699,24.9384,9.28314923470124,1.5363194598345056,206.5967559814453,16060,653835.0,55400.0,194.7,9485.71,675.46,4.8388,57576,202184.0,23.3071,190.1847,9.225,36.3252,5.4758,81.8776,645.3965,37.7274,174.7007,901.9748,0.0379,0.4601,2.3305065589007876,13.390610305029975,10.922334872735375,12.21693839884048,-0.23647593222107766,-0.016739280305801407,1.4197999854246469e-05
Helsinki,Finland,FI,2021,60.1699,24.9384,16.44617877632144,2.9016164211617883,278.6350402832031,16060,656920.0,57600.0,194.7,9485.71,675.46,4.8388,57576,202184.0,23.3071,190.1847,9.225,36.3252,5.4758,81.8776,645.3965,37.7274,174.7007,901.9748,0.0379,0.4601,2.8591206433688994,13.395317524451498,10.961277846683982,12.21693839884048,0.771616329816627,-0.016739280305801407,2.503528401680789e-05
